# name,planet_status,mass_eu,mass_jup,star_mass,star_radius,star_teff,star_distance,radius_eu,Radius_estimate (EU),radius_jup,geometric_albedo,ra,dec,semi_major_axis,molecules,star_name,Bulk Density (g/cm3),Escape Vel (EU),ESI_radius,ESI_Bulk_Dens,ESI_Internal,ESI_Esc_Velocity,Effective Temperature (K),ESI_Eff_Temp,ESI_Surface,ESI_Global,X-Coord,Y-Coord,Z-Coord,Ra_Radians ,Dec_Radians,,Revenue1,Revenue2
Kepler-471 b,Confirmed,0,,1.49,1.8,6733,1373,14.64932172,14.64932172,1.335,0.3,299.09754,43.497593,,,Kepler-471,0,0,0.1278010661,0,0.00000,0.00000,,0,0,0,-870.2793317,-825.7947673,667.6869679,5.22,0.76,1375.42,,
Kepler-472 b,Confirmed,0,,0.85,0.78,4996,302,3.149329839,3.149329839,0.287,0.3,296.524306,39.249776,,,Kepler-472,0,0,0.4820055473,0,0.00000,0.00000,,0,0,0,-209.2516191,-170.9643796,134.8663814,5.18,0.69,304.47,,
Kepler-473 b,Confirmed,0,,1.06,1.34,5816,641,3.994271991,3.994271991,0.364,0.3,286.630094,38.945605,,,Kepler-473,0,0,0.4004587663,0,0.00000,0.00000,,0,0,0,-477.68085,-386.0680245,183.4488648,5.00,0.68,643.86,,
Kepler-474 b,Confirmed,0,,0.99,1.08,5785,568,2.995703993,2.995703993,0.273,0.3,292.321516,43.881168,,,Kepler-474,0,0,0.5005375782,0,0.00000,0.00000,,0,0,0,-378.7247709,-364.2153111,215.728429,5.10,0.77,570.73,,
Kepler-475 b,Confirmed,0,,0.86,0.79,5009,280,2.436066983,2.436066983,0.222,0.3,287.051707,40.211542,,,Kepler-475,0,0,0.5820608299,0,0.00000,0.00000,,0,0,0,-204.4267746,-172.8246202,82.10569076,5.01,0.70,282.88,,
Kepler-476 b,Confirmed,0,,1.03,1.09,5837,687,3.017650543,3.017650543,0.275,0.3,295.163817,43.963047,,,Kepler-476,0,0,0.4978033751,0,0.00000,0.00000,,0,0,0,-447.5645393,-431.6505524,292.1177566,5.15,0.77,689.61,,
Kepler-477 b,Confirmed,0,,0.87,0.79,5240,367,2.03005582,2.03005582,0.185,0.3,288.067594,42.355367,,,Kepler-477,0,0,0.6600538469,0,0.00000,0.00000,,0,0,0,-257.8329974,-235.0658229,113.820931,5.03,0.74,369.88,,
Kepler-478 b,Confirmed,0,,0.85,0.8,5210,420,2.655532477,2.655532477,0.242,0.3,292.486944,46.196213,,,Kepler-478,0,0,0.547115916,0,0.00000,0.00000,,0,0,0,-268.6157579,-280.0728643,160.6386171,5.10,0.81,422.77,,
Kepler-479 b,Confirmed,0,,0.86,0.81,5247,371,2.073948918,2.073948918,0.189,0.3,291.021852,37.769803,,,Kepler-479,0,0,0.6506288989,0,0.00000,0.00000,,0,0,0,-273.7485183,-212.1101281,133.086597,5.08,0.66,373.67,,
Kepler-432 c,Confirmed,0,,1.32,4.06,4995,870,0,0,,0.3,293.282206,48.2859,1.188,,Kepler-432,0,0,0,0,0.00000,0.00000,437.2818025,0.7941740686,0,0,-531.7691094,-596.5489296,343.8764151,5.12,0.84,872.75,,
Kepler-436 b,Confirmed,0,,0.73,0.7,4651,618,2.633585928,2.633585928,0.24,0.3,301.720753,44.412063,0.339,,Kepler-436,0,0,0.5504204496,0,0.00000,0.00000,324.7815021,0.9399761547,0,0,-375.5091305,-367.8806161,324.9319086,5.27,0.78,620.31,,
Kepler-436 c,Confirmed,0,,0.73,0.7,4651,618,2.282441138,2.282441138,0.208,0.3,301.720753,44.412063,,,Kepler-436,0,0,0.6093026245,0,0.00000,0.00000,,0,0,0,-375.5091305,-367.8806161,324.9319086,5.27,0.78,620.31,,
Kepler-437 b,Confirmed,0,,0.71,0.68,4551,417,2.084922193,2.084922193,0.19,0.3,297.347393,44.026947,0.288,,Kepler-437,0,0,0.6483145684,0,0.00000,0.00000,338.4393399,0.9194824834,0,0,-266.3188671,-257.4233097,191.5633071,5.19,0.77,419.52,,
Kepler-438 b,Confirmed,0,,0.54,0.52,3748,145,1.09732747,1.09732747,0.1,0.3,281.645806,41.951092,0.166,,Kepler-438,0,0,0.9535945286,0,0.00000,0.00000,322.5849123,0.9433577352,0,0,-105.6188311,-94.93649854,29.26984405,4.92,0.73,148.11,,
Kepler-439 b,Confirmed,0,,0.88,0.87,5431,693,2.19465494,2.19465494,0.2,0.3,280.801566,44.033994,0.563,,Kepler-439,0,0,0.6260457037,0,0.00000,0.00000,327.7761762,0.9354048147,0,0,-489.3894362,-473.1593401,129.8738564,4.90,0.77,696.17,,
Kepler-440 b,Confirmed,0,,0.57,0.56,4134,261,1.865456699,1.865456699,0.17,0.3,285.349952,41.452206,0.242,,Kepler-440,0,0,0.6979690186,0,0.00000,0.00000,307.3712987,0.9674634993,0,0,-188.6432277,-166.6171061,69.09032181,4.98,0.72,263.97,,
Kepler-441 b,Confirmed,0,,0.57,0.55,4340,284,1.645991205,1.645991205,0.15,0.3,284.566904,49.012546,0.64,,Kepler-441,0,0,0.7558604111,0,0.00000,0.00000,207.4540045,0.8374299234,0,0,-180.2859822,-207.4870402,71.42893495,4.97,0.86,287.12,,
Kepler-442 b,Confirmed,0,,0.61,0.6,4402,342,1.316792964,1.316792964,0.12,0.3,285.366589,39.280081,0.409,,Kepler-442,0,0,0.8632622902,0,0.00000,0.00000,265.1628563,0.9587153341,0,0,-255.2646189,-208.783517,90.62790611,4.98,0.69,344.92,,
Kepler-443 b,Confirmed,0,,0.74,0.71,4723,779,2.304387687,2.304387687,0.21,0.3,288.610544,49.968632,0.495,,Kepler-443,0,0,0.6052558566,0,0.00000,0.00000,279.4877564,0.9850001282,0,0,-474.8576937,-565.2845668,248.6051674,5.04,0.87,781.97,,
Kepler-444 b,Confirmed,0,,0.76,0.75,5046,36.48,0.3944892255,0.3944892255,0.03595,0.3,289.752289,41.634605,0.04178,,Kepler-444,0,0,0.5657831101,0,0.00000,0.00000,972.9710878,0.4567908064,0,0,-25.6608347,-22.81048524,12.32857353,5.06,0.73,39.36,,
Kepler-444 c,Confirmed,0,,0.76,0.75,5046,36.48,0.4828240868,0.4828240868,0.044,0.3,289.752289,41.634605,0.04881,,Kepler-444,0,0,0.6512223413,0,0.00000,0.00000,902.4251788,0.4838607333,0,0,-25.6608347,-22.81048524,12.32857353,5.06,0.73,39.36,,
Kepler-444 d,Confirmed,0,,0.76,0.75,5046,36.48,0.5157439109,0.5157439109,0.047,0.3,289.752289,41.634605,0.06,,Kepler-444,0,0,0.6805158935,0,0.00000,0.00000,816.8772147,0.5213248969,0,0,-25.6608347,-22.81048524,12.32857353,5.06,0.73,39.36,,
Kepler-444 e,Confirmed,0,,0.76,0.75,5046,36.48,0.5376904603,0.5376904603,0.049,0.3,289.752289,41.634605,0.0696,,Kepler-444,0,0,0.6993481122,0,0.00000,0.00000,760.5971524,0.5493053254,0,0,-25.6608347,-22.81048524,12.32857353,5.06,0.73,39.36,,
Kepler-444 f,Confirmed,0,,0.76,0.75,5046,36.48,0.7242361302,0.7242361302,0.066,0.3,289.752289,41.634605,0.0811,,Kepler-444,0,0,0.8400660646,0,0.00000,0.00000,706.818417,0.5790001373,0,0,-25.6608347,-22.81048524,12.32857353,5.06,0.73,39.36,,
Kepler-449 b,Confirmed,0,,0.97,1.47,5552,279,2.00810927,2.00810927,0.183,0.3,293.732821,41.900829,,,Kepler-449,0,0,0.6648694646,0,0.00000,0.00000,,0,0,0,-190.0988557,-170.570913,112.2897532,5.13,0.73,281.65,,
Kepler-449 c,Confirmed,0,,0.97,1.47,5552,279,2.710398851,2.710398851,0.247,0.3,293.732821,41.900829,,,Kepler-449,0,0,0.5390256089,0,0.00000,0.00000,,0,0,0,-190.0988557,-170.570913,112.2897532,5.13,0.73,281.65,,
Kepler-450 b,Confirmed,0,,1.35,1.57,6152,462,6.013354536,6.013354536,0.548,0.3,295.486509,51.0135,,,Kepler-450,0,0,0.2851702406,0,0.00000,0.00000,,0,0,0,-262.3761731,-324.1637316,198.7979347,5.16,0.89,464.69,,
Kepler-450 c,Confirmed,0,,1.35,1.57,6152,462,2.56774628,2.56774628,0.234,0.3,295.486509,51.0135,,,Kepler-450,0,0,0.5605779792,0,0.00000,0.00000,,0,0,0,-262.3761731,-324.1637316,198.7979347,5.16,0.89,464.69,,
Kepler-450 d,Confirmed,0,,1.35,1.57,6152,462,0.8229956025,0.8229956025,0.075,0.3,295.486509,51.0135,,,Kepler-450,0,0,0.9029046492,0,0.00000,0.00000,,0,0,0,-262.3761731,-324.1637316,198.7979347,5.16,0.89,464.69,,
Kepler-451 b,Confirmed,0,,0.6,,,,0,0,,0.3,294.6375,46.0663889,0.9,,2M 1938+46,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,5.14,0.80,3.80,,
Kepler-451 c,Confirmed,0,,0.6,,,,0,0,,0.3,294.6375,46.0663889,2.1,,2M 1938+46,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,5.14,0.80,3.80,,
Kepler-451 d,Confirmed,0,,0.6,,,,0,0,,0.3,294.6375,46.0663889,0.2,,2M 1938+46,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,5.14,0.80,3.80,,
Kepler-452 b,Confirmed,0,,1.04,1.11,5757,560.62,1.591124832,1.591124832,0.145,0.3,296.003688,44.277561,1.046,,Kepler-452,0,0,0.7718655526,0,0.00000,0.00000,291.5752166,0.9938313155,0,0,-360.7510968,-351.7665292,245.7920655,5.17,0.77,563.20,,
Kepler-454 c,Confirmed,0,,0.85,1.05,5701,232.41,0,0,,0.3,287.478529,38.228866,1.286,,Kepler-454,0,0,0,0,0.00000,0.00000,257.2112983,0.9435288634,0,0,-174.1392988,-137.1762326,69.80396766,5.02,0.67,235.24,,
Kepler-402 c,Confirmed,0,,,1.26,6090,636.78,1.525285183,1.525285183,0.139,0.3,288.370225,43.35461,0.068,,Kepler-402,0,0,0.7919897575,0,0.00000,0.00000,1186.252876,0.3907063771,0,0,-439.4194157,-414.8793671,200.6849678,5.03,0.76,639.67,,
Kepler-402 d,Confirmed,0,,,1.26,6090,636.78,1.349712788,1.349712788,0.123,0.3,288.370225,43.35461,0.087,,Kepler-402,0,0,0.8511678577,0,0.00000,0.00000,1052.227725,0.429777708,0,0,-439.4194157,-414.8793671,200.6849678,5.03,0.76,639.67,,
Kepler-402 e,Confirmed,0,,,1.26,6090,636.78,1.426525711,1.426525711,0.13,0.3,288.370225,43.35461,0.102,,Kepler-402,0,0,0.8242237001,0,0.00000,0.00000,974.0765198,0.4563907108,0,0,-439.4194157,-414.8793671,200.6849678,5.03,0.76,639.67,,
Kepler-403 b,Confirmed,0,,,1.33,6090,860.93,1.229006766,1.229006766,0.112,0.3,289.921461,46.74456,0.076,,Kepler-403,0,0,0.897260623,0,0.00000,0.00000,1153.675816,0.3995350366,0,0,-554.6516069,-589.4998623,293.3461644,5.06,0.82,863.81,,
Kepler-403 c,Confirmed,0,,,1.33,6090,860.93,1.711830853,1.711830853,0.156,0.3,289.921461,46.74456,0.297,,Kepler-403,0,0,0.7375091251,0,0.00000,0.00000,598.4203341,0.649804588,0,0,-554.6516069,-589.4998623,293.3461644,5.06,0.82,863.81,,
Kepler-403 d,Confirmed,0,,,1.33,6090,860.93,1.393605887,1.393605887,0.127,0.3,289.921461,46.74456,,,Kepler-403,0,0,0.8355594423,0,0.00000,0.00000,,0,0,0,-554.6516069,-589.4998623,293.3461644,5.06,0.82,863.81,,
Kepler-404 b,Confirmed,0,,,0.88,5654,831.86,1.239980041,1.239980041,0.113,0.3,286.398631,45.343533,0.102,,Kepler-404,0,0,0.8928650985,0,0.00000,0.00000,762.4901204,0.5483154851,0,0,-560.8922747,-567.6589025,234.8494968,5.00,0.79,834.85,,
Kepler-404 c,Confirmed,0,,,0.88,5654,831.86,1.678911029,1.678911029,0.153,0.3,286.398631,45.343533,0.118,,Kepler-404,0,0,0.7465720131,0,0.00000,0.00000,711.0215482,0.5765641402,0,0,-560.8922747,-567.6589025,234.8494968,5.00,0.79,834.85,,
Kepler-405 b,Confirmed,0,,,0.89,5818,1096.92,2.041029094,2.041029094,0.186,0.3,291.409458,38.34003,0.095,,Kepler-405,0,0,0.6576721031,0,0.00000,0.00000,815.4375041,0.5220050958,0,0,-800.9929392,-633.4952645,400.4092251,5.09,0.67,1099.58,,
Kepler-405 c,Confirmed,0,,,0.89,5818,1096.92,4.564882275,4.564882275,0.416,0.3,291.409458,38.34003,0.188,,Kepler-405,0,0,0.3593966415,0,0.00000,0.00000,588.3345624,0.6572832166,0,0,-800.9929392,-633.4952645,400.4092251,5.09,0.67,1099.58,,
Kepler-410 A b,Confirmed,0,,1.21,1.35,6273,132,2.776238499,2.776238499,0.253,0.3,283.150698,45.139832,0.1226,,Kepler-410 A,0,0,0.5296275647,0,0.00000,0.00000,948.1246631,0.4659724194,0,0,-90.6682159,-91.11185628,30.03172106,4.94,0.79,135.12,,
Kepler-415 c,Confirmed,0,,0.67,0.64,,538.39,2.750999967,2.750999967,0.2507,0.3,293.804434,38.639131,,,Kepler-415,0,0,0.5331911537,0,0.00000,0.00000,,0,0,0,-384.7578813,-307.5786505,217.3028731,5.13,0.67,540.96,,
Kepler-416 c,Confirmed,0,,1,1.07,,704.76,2.398757849,2.398757849,0.2186,0.3,291.556965,39.227287,,,Kepler-416,0,0,0.5884502776,0,0.00000,0.00000,,0,0,0,-507.750827,-414.5142899,258.9472123,5.09,0.68,707.44,,
Kepler-417 c,Confirmed,0,,0.9,0.81,,999.47,2.633585928,2.633585928,0.24,0.3,293.824314,42.779705,,,Kepler-417,0,0,0.5504204496,0,0.00000,0.00000,,0,0,0,-671.0717843,-620.9778977,403.7194469,5.13,0.75,1002.12,,
Kepler-421 b,Confirmed,0,,0.79,0.76,5308,320,4.071084914,4.071084914,0.371,0.3,283.256822,45.087776,1.219,,Kepler-421,0,0,0.3943929226,0,0.00000,0.00000,214.8589895,0.8545496609,0,0,-219.9067388,-220.5815587,73.38121153,4.94,0.79,323.11,,
Kepler-424 c,Confirmed,0,,1.01,0.94,5460,712.87,0,0,,0.3,298.62489,48.577454,0.73,,Kepler-424,0,0,0,0,0.00000,0.00000,303.2749708,0.9741660454,0,0,-413.9935729,-469.2111974,341.516926,5.21,0.85,715.38,,
Kepler-430 b,Confirmed,0,,1.17,1.49,5884,942.26,3.182249663,3.182249663,0.29,0.3,292.808636,49.579445,0.2244,,Kepler-430,0,0,0.4782115276,0,0.00000,0.00000,698.7427535,0.5837387687,0,0,-563.1810697,-661.2547352,365.2713587,5.11,0.87,945.05,,
Kepler-430 c,Confirmed,0,,1.17,1.49,5884,942.26,1.755723952,1.755723952,0.16,0.3,292.808636,49.579445,0.4757,,Kepler-430,0,0,0.7257620991,0,0.00000,0.00000,489.3079258,0.7410190748,0,0,-563.1810697,-661.2547352,365.2713587,5.11,0.87,945.05,,
Kepler-431 b,Confirmed,0,,1.07,1.09,6004,493.44,0.7461826796,0.7461826796,0.068,0.3,281.112335,43.227789,0.0719,,Kepler-431,0,0,0.8546444634,0,0.00000,0.00000,1061.084372,0.4269562467,0,0,-352.7974933,-331.6210466,95.10228057,4.91,0.75,496.58,,
Kepler-431 c,Confirmed,0,,1.07,1.09,6004,493.44,0.658396482,0.658396482,0.06,0.3,281.112335,43.227789,0.0847,,Kepler-431,0,0,0.7940157726,0,0.00000,0.00000,979.9854298,0.4542638949,0,0,-352.7974933,-331.6210466,95.10228057,4.91,0.75,496.58,,
Kepler-431 d,Confirmed,0,,1.07,1.09,6004,493.44,1.09732747,1.09732747,0.1,0.3,281.112335,43.227789,0.1045,,Kepler-431,0,0,0.9535945286,0,0.00000,0.00000,885.2646153,0.4909378434,0,0,-352.7974933,-331.6210466,95.10228057,4.91,0.75,496.58,,
Kepler-386 c,Confirmed,0,,0.74,0.77,5178,904.74,1.547231733,1.547231733,0.141,0.3,289.858871,48.693855,0.155,,Kepler-386,0,0,0.7851660979,0,0.00000,0.00000,539.0333969,0.6964652239,0,0,-561.6884797,-639.2183021,307.3442398,5.06,0.85,907.64,,
Kepler-387 b,Confirmed,0,,1.03,1.05,5774,819.95,1.009541272,1.009541272,0.092,0.3,287.798184,45.656715,0.068,,Kepler-387,0,0,0.9952520147,0,0.00000,0.00000,1030.740993,0.4367802345,0,0,-545.6792687,-558.3338434,250.6301208,5.02,0.80,822.89,,
Kepler-387 c,Confirmed,0,,1.03,1.05,5774,819.95,0.8668887013,0.8668887013,0.079,0.3,287.798184,45.656715,0.098,,Kepler-387,0,0,0.9286988568,0,0.00000,0.00000,863.6103696,0.5001691677,0,0,-545.6792687,-558.3338434,250.6301208,5.02,0.80,822.89,,
Kepler-388 b,Confirmed,0,,0.59,0.59,4498,611.32,0.7900757784,0.7900757784,0.072,0.3,284.828038,44.60873,0.036,,Kepler-388,0,0,0.8827288631,0,0.00000,0.00000,833.1541793,0.5137562796,0,0,-420.7170971,-415.0098709,156.4483099,4.97,0.78,614.36,,
Kepler-388 c,Confirmed,0,,0.59,0.59,4498,611.32,0.8449421519,0.8449421519,0.077,0.3,284.828038,44.60873,0.093,,Kepler-388,0,0,0.9159551708,0,0.00000,0.00000,529.6992524,0.7044154661,0,0,-420.7170971,-415.0098709,156.4483099,4.97,0.78,614.36,,
Kepler-389 b,Confirmed,0,,0.78,0.79,5376,835.65,1.481392085,1.481392085,0.135,0.3,291.960005,44.900024,0.041,,Kepler-389,0,0,0.8059991859,0,0.00000,0.00000,1070.843883,0.4238897544,0,0,-548.9769684,-547.0644724,312.4990779,5.10,0.78,838.41,,
Kepler-389 c,Confirmed,0,,0.78,0.79,5376,835.65,1.426525711,1.426525711,0.13,0.3,291.960005,44.900024,0.11,,Kepler-389,0,0,0.8242237001,0,0.00000,0.00000,665.4497018,0.6041220622,0,0,-548.9769684,-547.0644724,312.4990779,5.10,0.78,838.41,,
Kepler-390 b,Confirmed,0,,0.67,0.78,5166,440.79,0.8010490531,0.8010490531,0.073,0.3,291.628777,41.208603,0.065,,Kepler-390,0,0,0.8895360753,0,0.00000,0.00000,819.3138837,0.5201777097,0,0,-308.2649611,-269.9473433,162.4714427,5.09,0.72,443.51,,
Kepler-390 c,Confirmed,0,,0.67,0.78,5166,440.79,0.768129229,0.768129229,0.07,0.3,291.628777,41.208603,0.101,,Kepler-390,0,0,0.8688609593,0,0.00000,0.00000,663.2070381,0.6055464026,0,0,-308.2649611,-269.9473433,162.4714427,5.09,0.72,443.51,,
Kepler-391 b,Confirmed,0,,1.22,3.57,4940,891.53,0.2790503756,0.2790503756,0.02543,0.3,290.621815,51.057304,0.082,,Kepler-391,0,0,0.4363399299,0,0.00000,0.00000,1467.6688,0.3280801026,0,0,-524.4596899,-648.9798536,313.9951022,5.07,0.89,894.43,,
Kepler-392 b,Confirmed,0,,1.13,1.13,5938,695.06,0.9766214483,0.9766214483,0.089,0.3,288.660765,43.368084,0.059,,Kepler-392,0,0,0.9881724689,0,0.00000,0.00000,1176.193988,0.3933904965,0,0,-478.7162228,-452.1945635,222.3943758,5.04,0.76,697.93,,
Kepler-392 c,Confirmed,0,,1.13,1.13,5938,695.06,1.075380921,1.075380921,0.098,0.3,288.660765,43.368084,0.093,,Kepler-392,0,0,0.9636785133,0,0.00000,0.00000,942.9408869,0.4679347368,0,0,-478.7162228,-452.1945635,222.3943758,5.04,0.76,697.93,,
Kepler-393 b,Confirmed,0,,1.32,1.38,6189,904.28,1.261926591,1.261926591,0.115,0.3,290.995257,45.192215,0.091,,Kepler-393,0,0,0.8842019933,0,0.00000,0.00000,1093.026392,0.4170810953,0,0,-594.9652503,-598.9706632,323.9950831,5.08,0.79,907.09,,
Kepler-393 c,Confirmed,0,,1.32,1.38,6189,904.28,1.305819689,1.305819689,0.119,0.3,290.995257,45.192215,0.124,,Kepler-393,0,0,0.8673705101,0,0.00000,0.00000,940.6550502,0.4688053005,0,0,-594.9652503,-598.9706632,323.9950831,5.08,0.79,907.09,,
Kepler-394 b,Confirmed,0,,1.11,1.13,6402,1091.69,1.569178282,1.569178282,0.143,0.3,296.301953,50.672318,0.083,,Kepler-394,0,0,0.778459017,0,0.00000,0.00000,1071.886864,0.4235646474,0,0,-620.2359151,-757.0336828,483.7297478,5.17,0.88,1094.33,,
Kepler-394 c,Confirmed,0,,1.11,1.13,6402,1091.69,1.624044656,1.624044656,0.148,0.3,296.301953,50.672318,0.11,,Kepler-394,0,0,0.762182151,0,0.00000,0.00000,935.0306056,0.4709612314,0,0,-620.2359151,-757.0336828,483.7297478,5.17,0.88,1094.33,,
Kepler-395 b,Confirmed,0,,0.53,0.56,4262,426.34,1.009541272,1.009541272,0.092,0.3,293.511099,45.136598,0.061,,Kepler-395,0,0,0.9952520147,0,0.00000,0.00000,599.5701995,0.6489627529,0,0,-275.7810444,-277.0991602,170.0784131,5.12,0.79,429.05,,
Kepler-395 c,Confirmed,0,,0.53,0.56,4262,426.34,1.294846415,1.294846415,0.118,0.3,293.511099,45.136598,0.177,,Kepler-395,0,0,0.8715180185,0,0.00000,0.00000,364.3686431,0.8829363675,0,0,-275.7810444,-277.0991602,170.0784131,5.12,0.79,429.05,,
Kepler-397 b,Confirmed,0,,,0.77,5307,969,2.403147159,2.403147159,0.219,0.3,295.894109,42.380451,0.144,,Kepler-397,0,0,0.5876913064,0,0.00000,0.00000,571.2749409,0.6703325939,0,0,-643.923115,-587.5798382,423.1713077,5.16,0.74,971.55,,
Kepler-397 c,Confirmed,0,,,0.77,5307,969,6.04627436,6.04627436,0.551,0.3,295.894109,42.380451,0.48,,Kepler-397,0,0,0.2838379402,0,0.00000,0.00000,326.4684949,0.9373954967,0,0,-643.923115,-587.5798382,423.1713077,5.16,0.74,971.55,,
Kepler-398 b,Confirmed,0,,,0.61,4493,178.27,0.9107818001,0.9107818001,0.083,0.3,291.468662,40.343853,0.044,,Kepler-398,0,0,0.9533080125,0,0.00000,0.00000,767.8697648,0.545521824,0,0,-126.4454651,-107.4000436,65.24544355,5.09,0.70,180.99,,
Kepler-398 c,Confirmed,0,,,0.61,4493,178.27,0.987594723,0.987594723,0.09,0.3,291.468662,40.343853,0.087,,Kepler-398,0,0,0.9937586487,0,0.00000,0.00000,554.7427257,0.6834826127,0,0,-126.4454651,-107.4000436,65.24544355,5.09,0.70,180.99,,
Kepler-398 d,Confirmed,0,,,0.61,4493,178.27,0.8668887013,0.8668887013,0.079,0.3,291.468662,40.343853,,,Kepler-398,0,0,0.9286988568,0,0.00000,0.00000,,0,0,0,-126.4454651,-107.4000436,65.24544355,5.09,0.70,180.99,,
Kepler-399 b,Confirmed,0,,,0.68,5502,1362.18,0.9437016242,0.9437016242,0.086,0.3,299.501738,40.670806,0.103,,Kepler-399,0,0,0.9710354845,0,0.00000,0.00000,653.5354465,0.6117666649,0,0,-899.2081339,-772.6442141,670.805488,5.23,0.71,1364.53,,
Kepler-399 c,Confirmed,0,,,0.68,5502,1362.18,1.404579162,1.404579162,0.128,0.3,299.501738,40.670806,0.155,,Kepler-399,0,0,0.8317463746,0,0.00000,0.00000,538.2927444,0.6970895048,0,0,-899.2081339,-772.6442141,670.805488,5.23,0.71,1364.53,,
Kepler-399 d,Confirmed,0,,,0.68,5502,1362.18,1.854483424,1.854483424,0.169,0.3,299.501738,40.670806,0.261,,Kepler-399,0,0,0.7006521681,0,0.00000,0.00000,421.7053523,0.8116044188,0,0,-899.2081339,-772.6442141,670.805488,5.23,0.71,1364.53,,
Kepler-400 b,Confirmed,0,,,1.15,5886,709,1.613071381,1.613071381,0.147,0.3,290.944481,40.480035,0.087,,Kepler-400,0,0,0.7653828421,0,0.00000,0.00000,973.8745337,0.4564637645,0,0,-503.6559847,-429.8594173,253.4413747,5.08,0.71,711.73,,
Kepler-400 c,Confirmed,0,,,1.15,5886,709,1.459445535,1.459445535,0.133,0.3,290.944481,40.480035,0.134,,Kepler-400,0,0,0.8131914171,0,0.00000,0.00000,790.5390114,0.5340557865,0,0,-503.6559847,-429.8594173,253.4413747,5.08,0.71,711.73,,
Kepler-401 b,Confirmed,0,,,1.33,6117,993.14,1.678911029,1.678911029,0.153,0.3,290.082749,50.863483,0.122,,Kepler-401,0,0,0.7465720131,0,0.00000,0.00000,920.8182438,0.4764984339,0,0,-588.7271045,-723.485926,341.0213644,5.06,0.89,996.06,,
Kepler-401 c,Confirmed,0,,,1.33,6117,993.14,2.106868742,2.106868742,0.192,0.3,290.082749,50.863483,0.269,,Kepler-401,0,0,0.6437349518,0,0.00000,0.00000,629.9193611,0.6275061018,0,0,-588.7271045,-723.485926,341.0213644,5.06,0.89,996.06,,
Kepler-401 d,Confirmed,0,,,1.33,6117,993.14,2.227574764,2.227574764,0.203,0.3,290.082749,50.863483,,,Kepler-401,0,0,0.6196603165,0,0.00000,0.00000,,0,0,0,-588.7271045,-723.485926,341.0213644,5.06,0.89,996.06,,
Kepler-402 b,Confirmed,0,,,1.26,6090,636.78,1.196086942,1.196086942,0.109,0.3,288.370225,43.35461,0.051,,Kepler-402,0,0,0.9107107562,0,0.00000,0.00000,1365.125818,0.3484308294,0,0,-439.4194157,-414.8793671,200.6849678,5.03,0.76,639.67,,
Kepler-372 b,Confirmed,0,,1.15,1.14,6509,1561.17,1.327766239,1.327766239,0.121,0.3,291.256195,49.258953,0.075,,Kepler-372,0,0,0.8591928033,0,0.00000,0.00000,1149.285255,0.4007555202,0,0,-949.5680882,-1102.376307,565.9847106,5.08,0.86,1564.02,,
Kepler-372 c,Confirmed,0,,1.15,1.14,6509,1561.17,2.041029094,2.041029094,0.186,0.3,291.256195,49.258953,0.154,,Kepler-372,0,0,0.6576721031,0,0.00000,0.00000,811.1079426,0.5240613571,0,0,-949.5680882,-1102.376307,565.9847106,5.08,0.86,1564.02,,
Kepler-372 d,Confirmed,0,,1.15,1.14,6509,1561.17,1.65696448,1.65696448,0.151,0.3,291.256195,49.258953,0.201,,Kepler-372,0,0,0.7527387044,0,0.00000,0.00000,713.7122884,0.5750154078,0,0,-949.5680882,-1102.376307,565.9847106,5.08,0.86,1564.02,,
Kepler-373 b,Confirmed,0,,0.87,0.84,5787,1125.74,1.327766239,1.327766239,0.121,0.3,289.387993,50.59705,0.06,,Kepler-373,0,0,0.8591928033,0,0.00000,0.00000,985.041442,0.4524597401,0,0,-674.0637302,-820.5324776,373.7045469,5.05,0.88,1128.68,,
Kepler-373 c,Confirmed,0,,0.87,0.84,5787,1125.74,1.218033492,1.218033492,0.111,0.3,289.387993,50.59705,0.126,,Kepler-373,0,0,0.9016996396,0,0.00000,0.00000,689.0412069,0.5895350124,0,0,-674.0637302,-820.5324776,373.7045469,5.05,0.88,1128.68,,
Kepler-374 b,Confirmed,0,,0.84,0.91,5977,1312.67,1.009541272,1.009541272,0.092,0.3,294.13793,42.370502,0.029,,Kepler-374,0,0,0.9952520147,0,0.00000,0.00000,1506.759149,0.3209344275,0,0,-885.0076558,-807.2878909,536.7962735,5.13,0.74,1315.30,,
Kepler-374 c,Confirmed,0,,0.84,0.91,5977,1312.67,1.075380921,1.075380921,0.098,0.3,294.13793,42.370502,0.042,,Kepler-374,0,0,0.9636785133,0,0.00000,0.00000,1257.111494,0.372788632,0,0,-885.0076558,-807.2878909,536.7962735,5.13,0.74,1315.30,,
Kepler-374 d,Confirmed,0,,0.84,0.91,5977,1312.67,1.28387314,1.28387314,0.117,0.3,294.13793,42.370502,0.056,,Kepler-374,0,0,0.8757053818,0,0.00000,0.00000,1092.709727,0.4171767526,0,0,-885.0076558,-807.2878909,536.7962735,5.13,0.74,1315.30,,
